,screen_name,name,organization,position,gender,followers_count,following_count,tweet_count,user_created_at,verified,protected,original,quote,reply,retweet,tweets_in_dataset,journalist_follower_count
195840597,JNicholsonInDC,"Nicholson, Jonathan",Bloomberg BNA,House & Budget Reporter,M,1639,894,18529,Mon Sep 27 18:10:27 +0000 2010,False,False,304.0,237.0,474.0,168.0,1183.0,166
140863851,tomcostellonbc,"Costello, Thomas",NBC News,Correspondent,M,15277,195,2061,Thu May 06 15:14:28 +0000 2010,True,False,53.0,8.0,20.0,11.0,92.0,165
275207082,AlexParkerDC,"Parker, Alexander M.",Bloomberg BNA,Tax Reporter,M,3828,3347,142150,Thu Mar 31 20:53:10 +0000 2011,False,False,972.0,403.0,1714.0,894.0,3983.0,165
20196398,AdamATCBS,"Aigner-Treworgy, Adam",CBS News,"Producer, CBS This Morning",M,2257,818,3676,Thu Feb 05 22:28:30 +0000 2009,True,False,5.0,4.0,9.0,13.0,31.0,165
388456346,LightmanDavid,"Lightman, David",McClatchy Newspapers,National Political Correspondent,M,2399,156,8701,Mon Oct 10 19:35:24 +0000 2011,True,False,124.0,0.0,0.0,62.0,186.0,164
19351485,byaaroncdavis,"Davis, Aaron",Washington Post,Politics & Government Accountability Reporter,M,7042,902,4493,Thu Jan 22 18:08:17 +0000 2009,True,False,33.0,20.0,14.0,50.0,117.0,163
301750247,NPRrelving,"Elving, Ronald",National Public Radio,Senior Editor / Correspondent,M,31747,1414,1010,Fri May 20 00:32:20 +0000 2011,True,False,5.0,0.0,0.0,2.0,7.0,162
61879600,herszenhorn,"Herszenhorn, David",Politico,Chief Brussels Correspondent,M,11777,667,3503,Fri Jul 31 21:29:05 +0000 2009,True,False,209.0,15.0,14.0,30.0,268.0,161
272710377,JamesArkin,"Arkin, James",RealClearPolitics,Congressional Reporter,M,3369,1520,12491,Sun Mar 27 01:31:23 +0000 2011,True,False,151.0,77.0,112.0,22.0,362.0,161
16877032,mattacklandfox5,"Ackland, Matthew",WTTG–Fox Television,Anchor & Reporter,M,7343,1104,15555,Mon Oct 20 23:21:51 +0000 2008,True,False,153.0,43.0,46.0,119.0,361.0,161
14480378,arappeport,"Rappeport, Alan",New York Times,Economic Policy Reporter,M,9567,1721,9003,Tue Apr 22 21:00:39 +0000 2008,True,False,257.0,63.0,14.0,248.0,582.0,161
217530311,jasonjdick,"Dick, Jason J.",CQ Roll Call,Deputy Editor,M,1836,126,3106,Fri Nov 19 19:50:00 +0000 2010,False,False,38.0,23.0,11.0,10.0,82.0,160
240737740,MarcusReports,"Weisgerber, Marcus A.",Defense One,Global Business Editor,M,15142,1148,7763,Thu Jan 20 16:39:00 +0000 2011,True,False,80.0,16.0,45.0,68.0,209.0,159
27347950,JonathanTamari,"Tamari, Jonathan",Philadelphia Inquirer,D.C. Correspondent,M,10130,1051,26513,Sun Mar 29 00:57:29 +0000 2009,True,False,405.0,242.0,132.0,278.0,1057.0,159
21005767,josheidelson,"Eidelson, Joshua",Bloomberg News,Labor Reporter,M,16565,3850,31506,Mon Feb 16 17:34:47 +0000 2009,True,False,156.0,141.0,70.0,110.0,477.0,157
57656702,Bruce_DePuyt,"DePuyt, Bruce",WJLA–TV / Newschannel 8,Journalist and Former Talk Show Host,M,5198,1955,8757,Fri Jul 17 14:29:40 +0000 2009,False,False,48.0,62.0,1.0,193.0,304.0,157
749303,Zachary,"Warmbrodt, Zachary",Politico,Financial Services Reporter,M,3652,4126,5368,Fri Feb 02 22:31:28 +0000 2007,True,False,163.0,12.0,12.0,102.0,289.0,156
17241440,amorris991,"Morris, Amy",WNEW / CBS DC,Former: News Anchor and Host,M,3049,983,22910,Fri Nov 07 23:39:19 +0000 2008,False,False,106.0,8.0,12.0,6.0,132.0,156
15606793,jordanjfrasier,"Frasier, Jordan",NBC News,"Producer / Digital Reporter, Meet the Press",M,3529,889,9310,Sat Jul 26 02:34:53 +0000 2008,False,False,42.0,26.0,6.0,50.0,124.0,155
108080788,stevechenevey,"Chenevey, Steve",WTTG–Fox Television,Anchor,M,14745,2584,23653,Sun Jan 24 19:45:23 +0000 2010,True,False,119.0,64.0,62.0,8.0,253.0,155
59045843,sabrush,"Brush, Silla",Bloomberg News,Financial Regulation Reporter,M,5806,3297,12825,Wed Jul 22 05:23:19 +0000 2009,False,False,213.0,0.0,8.0,210.0,431.0,155
301628954,ACapaccio,"Capaccio, Anthony",Bloomberg News,Defense Reporter,M,5016,191,4009,Thu May 19 19:49:47 +0000 2011,True,False,73.0,1.0,1.0,1.0,76.0,155
13724572,ASanfuentes,"Sanfuentes, Antoine",CNN,Supervising Producer,M,2627,2300,215,Wed Feb 20 15:31:14 +0000 2008,True,False,0.0,0.0,0.0,5.0,5.0,155
22508206,Timothy_Cama,"Cama, Timothy",The Hill,Energy & Environment Reporter,M,5016,797,11856,Mon Mar 02 17:28:32 +0000 2009,True,False,462.0,247.0,101.0,45.0,855.0,155
25702314,EricMGarcia,"Garcia, Eric M.",CQ Roll Call,Reporter,M,3094,3879,44783,Sat Mar 21 17:44:40 +0000 2009,False,False,470.0,1723.0,863.0,528.0,3584.0,154
1181134878,FitzFox5DC,"Fitzgerald, Tom",WTTG–Fox Television,Reporter,M,5575,4297,15311,Fri Feb 15 04:57:45 +0000 2013,True,False,111.0,31.0,106.0,66.0,314.0,153
216747924,shaqbrewster,"Brewster, Shaquille",NBC News,Producer,M,4681,1364,10260,Wed Nov 17 16:16:36 +0000 2010,True,False,5.0,18.0,13.0,149.0,185.0,153
49700792,ByBrianBennett,"Bennett, Brian",Los Angeles Times,White House Reporter,M,6034,4729,4827,Mon Jun 22 17:38:38 +0000 2009,True,False,168.0,22.0,6.0,34.0,230.0,153
15146659,JSwiftTWS,"Swift, James A.",Weekly Standard,Deputy Online Editor,M,5691,2103,84245,Tue Jun 17 15:19:03 +0000 2008,True,False,528.0,349.0,830.0,905.0,2612.0,152
573149116,AriNatter,"Natter, Ari J.",Bloomberg News,Energy Policy Reporter,M,4408,549,5937,Mon May 07 00:31:20 +0000 2012,True,False,121.0,19.0,8.0,18.0,166.0,152
120202126,scottwfoster,"Foster, Scott",NBC News,Senior Producer,M,3232,1967,3439,Fri Mar 05 19:39:15 +0000 2010,True,False,45.0,0.0,1.0,7.0,53.0,151
55954443,NicoleCNN,"Gaouette, Nicole",CNN,National Security Reporter,M,4054,2094,7434,Sat Jul 11 22:59:55 +0000 2009,True,False,16.0,4.0,12.0,59.0,91.0,151
223870860,PierreTABC,"Thomas, Pierre",ABC News,Justice Correspondent,M,13866,19,471,Tue Dec 07 15:17:56 +0000 2010,True,False,19.0,0.0,0.0,5.0,24.0,150
1176004076,LucasFoxNews,"Tomlinson, Lucas",Fox News,"pentagon, state dept producer",M,9686,540,7988,Wed Feb 13 16:40:59 +0000 2013,True,False,241.0,30.0,1.0,286.0,558.0,150
18778634,mattyhoyeCNN,"Hoye, Matthew",CNN,Reporter & Producer,M,4247,1995,3567,Thu Jan 08 20:49:03 +0000 2009,True,False,19.0,6.0,3.0,18.0,46.0,149
311989458,pdanahar,"Danahar, Paul",BBC,Washington Bureau Chief,M,49247,787,11891,Mon Jun 06 12:06:50 +0000 2011,True,False,257.0,88.0,29.0,67.0,441.0,149
21010214,BillHemmer,"Hemmer, Bill",Fox News,"Anchor, America's Newsroom",M,292289,419,8760,Mon Feb 16 18:22:41 +0000 2009,True,False,115.0,13.0,0.0,110.0,238.0,147
460246990,AnthonyAdragna,"Adragna, Anthony G.",Politico,Energy Reporter,M,3435,1001,11046,Tue Jan 10 15:07:11 +0000 2012,True,False,104.0,12.0,10.0,95.0,221.0,147
397542335,PostKranish,"Kranish, Michael",Boston Globe,Investigative Reporter,M,5168,1281,3213,Mon Oct 24 20:43:57 +0000 2011,True,False,15.0,5.0,0.0,62.0,82.0,146
384335594,alex_mallin,"Mallin, Alexander",ABC News,White House Correspondent,M,4361,2748,9303,Mon Oct 03 14:12:59 +0000 2011,True,False,41.0,12.0,1.0,62.0,116.0,146
25630016,jackfitzdc,"Fitzpatrick, Jack",Morning Consult,Energy Reporter,M,2282,2974,8960,Sat Mar 21 03:09:57 +0000 2009,False,False,25.0,30.0,39.0,53.0,147.0,146
245572815,Mr_Berman,"Berman, Matt",Politico,"Senior Editor, Politico States",M,2467,973,19682,Tue Feb 01 00:31:02 +0000 2011,True,False,175.0,38.0,107.0,124.0,444.0,146
89237846,bkamisar,"Kamisar, Benjamin",The Hill,Staff Writer,M,2467,2848,7488,Wed Nov 11 17:37:59 +0000 2009,True,False,93.0,87.0,143.0,30.0,353.0,145
234493276,BKingDC,"King, Robert P.",Politico,"Deputy Editor, Politico Pro",M,4369,1010,10179,Wed Jan 05 20:06:05 +0000 2011,True,False,47.0,49.0,12.0,195.0,303.0,145
2976622546,wusa9blord,"Lord, William",WUSA–TV,News Director,M,1343,1100,982,Tue Jan 13 15:18:53 +0000 2015,True,False,11.0,3.0,1.0,1.0,16.0,145
41653798,PDShinkman,"Shinkman, Paul D.",U.S. News & World Report,National Security Correspondent,M,3876,3504,13683,Thu May 21 19:11:58 +0000 2009,True,False,216.0,115.0,56.0,168.0,555.0,145
90478926,MikeSacksEsq,"Sacks, Mike",Scripps Howard News Service,National Political Correspondent,M,9289,1053,22404,Mon Nov 16 20:40:53 +0000 2009,True,False,261.0,223.0,560.0,708.0,1752.0,144
17883494,benyc,"Siegel, Benjamin",ABC News,"Digital Reporter, White House & Capitol Hill",M,4231,2591,10288,Thu Dec 04 23:40:24 +0000 2008,True,False,363.0,67.0,50.0,340.0,820.0,143
235216696,nbcaaron,"Gilchrist, Aaron",WRC–TV / NBC–4,Anchor,M,15041,606,14852,Fri Jan 07 17:00:38 +0000 2011,True,False,108.0,6.0,15.0,187.0,316.0,143
57072084,krisvancleave,"Van Cleave, Kris",CBS News,Transportation Correspondent,M,4751,1340,20461,Wed Jul 15 17:06:08 +0000 2009,True,False,136.0,24.0,101.0,58.0,319.0,143
570295074,JustinFishelABC,"Fishel, Justin",ABC News,Washington Digital Reporter,M,5821,620,933,Thu May 03 19:12:23 +0000 2012,True,False,14.0,4.0,0.0,27.0,45.0,143
53127197,cspanMcArdle,"McArdle, John",C–SPAN,"Producer & Host, Washington Journal",M,2047,1006,1445,Thu Jul 02 17:26:36 +0000 2009,False,False,2.0,0.0,1.0,40.0,43.0,143
259711925,Fox5Wagner,"Wagner, Paul",WTTG–Fox Television,Reporter,M,4550,405,7020,Wed Mar 02 12:55:16 +0000 2011,True,False,95.0,3.0,23.0,80.0,201.0,143
27438376,djusatoday,"Jackson, David",USA Today,White House Correspondent,M,2383,1093,2682,Sun Mar 29 15:04:02 +0000 2009,True,False,1.0,0.0,48.0,0.0,49.0,142
65349332,GlobeRowland,"Rowland, Christopher",Boston Globe,Washington Bureau Chief,M,2275,1446,7263,Thu Aug 13 12:18:40 +0000 2009,True,False,185.0,76.0,4.0,163.0,428.0,142
322658287,DavidLauter,"Lauter, David",Los Angeles Times,"Washington Bureau Chief, LA Times & Chicago Tribune",M,5032,201,13122,Thu Jun 23 14:53:29 +0000 2011,True,False,109.0,119.0,22.0,506.0,756.0,142
103016675,AaronMehta,"Mehta, Aaron",Sightline Media Group,"Senior Pentagon Correspondent, DefenseNews",M,11124,582,42586,Fri Jan 08 15:53:25 +0000 2010,True,False,483.0,579.0,720.0,1042.0,2824.0,142
37895887,gordonnyt,"Gordon, Michael",New York Times,National Security Reporter,M,8868,848,716,Tue May 05 10:14:28 +0000 2009,False,False,29.0,1.0,0.0,23.0,53.0,140
2173288309,DSORennie,"Rennie, David",Economist,Washington Bureau Chief & Lexington Columnist,M,12655,1117,13105,Mon Nov 04 04:09:25 +0000 2013,True,False,84.0,38.0,50.0,529.0,701.0,140
19206876,Tonymauro,"Mauro, Anthony E.",National Law Journal,Supreme Court Correspondent,M,16935,1148,2180,Mon Jan 19 22:53:22 +0000 2009,False,False,26.0,18.0,7.0,40.0,91.0,140
22586564,michaelschaffer,"Schaffer, Michael",Washingtonian,Editor,M,3231,1477,5262,Tue Mar 03 04:41:38 +0000 2009,False,False,19.0,5.0,6.0,29.0,59.0,139
24951142,NiallStanage,"Stanage, Niall G.",The Hill,White House Columnist,M,5445,3368,14259,Tue Mar 17 20:46:46 +0000 2009,True,False,268.0,76.0,145.0,82.0,571.0,139
16067683,pauldemko,"Demko, Paul Jeffrey",Politico,Healthcare Reporter,M,8170,1083,11298,Sun Aug 31 15:59:52 +0000 2008,True,False,267.0,79.0,0.0,318.0,664.0,139
15973881,jfritze,"Fritze, John",Baltimore Sun,Washington Correspondent,M,4106,1164,7191,Sun Aug 24 22:56:20 +0000 2008,True,False,65.0,14.0,11.0,49.0,139.0,139
119245817,joejohnscnn,"Johns, Joseph",CNN,Correspondent,M,14015,3613,3095,Wed Mar 03 02:37:22 +0000 2010,True,False,49.0,33.0,4.0,26.0,112.0,139
67325576,APBenNuckols,"Nuckols, Ben",Associated Press,D.C. Government & Poltiics Reporter,M,6856,1911,7384,Thu Aug 20 14:17:42 +0000 2009,True,False,127.0,11.0,43.0,24.0,205.0,139
22492599,MortonOWH,"Morton, Joseph",Omaha World-Herald,Washington Bureau Chief,M,2091,1167,5062,Mon Mar 02 15:14:23 +0000 2009,False,False,85.0,75.0,47.0,168.0,375.0,138
95297779,Noahbierman,"Bierman, Noah",Los Angeles Times,White House Reporter,M,6454,1434,8725,Mon Dec 07 22:55:49 +0000 2009,True,False,123.0,35.0,7.0,124.0,289.0,138
21922229,ScottThuman,"Thuman, Scott",WJLA–TV / Newschannel 8,Chief Politcal Correspondent,M,3972,634,5374,Wed Feb 25 21:32:27 +0000 2009,True,False,29.0,4.0,1.0,0.0,34.0,136
44951698,amaxsmith,"Smith, Max",WTOP Radio,"Reporter, Anchor & Editor",M,4726,4553,34601,Fri Jun 05 17:57:40 +0000 2009,False,False,266.0,49.0,536.0,76.0,927.0,136
160547588,PhilipinDC,"Crowther, Philip",France24,White House Correspondent,M,9121,1654,12424,Mon Jun 28 13:38:19 +0000 2010,True,False,311.0,162.0,55.0,82.0,610.0,136
31447311,dariusss,"Dixon, Darius Ajani",Politico,Energy Reporter,M,2987,1036,3408,Wed Apr 15 16:28:37 +0000 2009,True,False,25.0,35.0,19.0,52.0,131.0,135
39800314,borenbears,"Borenstein, Seth",Associated Press,Science Writer,M,11203,1627,5769,Wed May 13 17:39:21 +0000 2009,True,False,45.0,14.0,38.0,85.0,182.0,135
83374478,saletan,"Saletan, William",Slate,National Correspondent,M,30576,709,13349,Sun Oct 18 14:34:10 +0000 2009,True,False,296.0,291.0,151.0,23.0,761.0,135
130267706,GarciaJon,"Garcia, Jon",ABC News,White House Producer,M,1563,1136,1977,Tue Apr 06 20:38:15 +0000 2010,False,False,9.0,0.0,0.0,4.0,13.0,134
15972530,paulmcleary,"McLeary, Paul Joseph",Foreign Policy,National Security & Pentagon Reporter,M,13073,1382,14505,Sun Aug 24 20:46:13 +0000 2008,True,False,166.0,258.0,36.0,229.0,689.0,133
27676108,PaulLewis,"Lewis, Paul",Guardian US,US West Coast Bureau Chief,M,66533,1316,14467,Mon Mar 30 16:39:17 +0000 2009,True,False,19.0,6.0,6.0,18.0,49.0,133
18389620,dandeluce,"De Luce, Daniel Richard",Foreign Policy,National Security Reporter,M,5047,3938,3751,Fri Dec 26 14:40:10 +0000 2008,False,False,41.0,15.0,0.0,199.0,255.0,132
568565386,Jason_Plautz,"Plautz, Jason",National Journal,Reporter,M,2387,1133,2294,Tue May 01 21:45:08 +0000 2012,True,False,14.0,2.0,5.0,3.0,24.0,132
242893326,cflav,"Flavelle, Christopher",Bloomberg News,Cimate & Adaptation Policy Reporter,M,4366,2357,12472,Tue Jan 25 20:59:10 +0000 2011,True,False,123.0,19.0,23.0,201.0,366.0,132
36260866,MattVas,"Vasilogambros, Matt",The Atlantic,Staff Writer,M,3268,844,23727,Wed Apr 29 02:33:33 +0000 2009,True,False,6.0,0.0,1.0,0.0,7.0,132
28332786,BenLeubsdorf,"Leubsdorf, Ben",Wall Street Journal / Dow Jones,Economy Reporter,M,9005,626,20358,Thu Apr 02 13:02:40 +0000 2009,True,False,121.0,9.0,101.0,94.0,325.0,132
18606607,jaymishkin,"Mishkin, Jay",WUSA–TV,Journalist / Senior Executive Producer,M,1668,1527,3003,Sun Jan 04 17:42:18 +0000 2009,False,False,1.0,0.0,0.0,0.0,1.0,132
28401561,mikezapler,"Zapler, Michael",Politico,Senior Congressional Editor,M,1322,635,908,Thu Apr 02 19:31:01 +0000 2009,False,False,0.0,0.0,0.0,5.0,5.0,131
17178161,JamesVGrimaldi,"Grimaldi, James",Wall Street Journal / Dow Jones,Investigative Reporter,M,4961,1025,7082,Wed Nov 05 02:47:26 +0000 2008,True,False,173.0,9.0,17.0,3.0,202.0,131
62734246,RiegerReport,"Rieger, John",Huffington Post,Producer,M,3453,1875,23500,Tue Aug 04 06:02:30 +0000 2009,False,False,291.0,124.0,88.0,594.0,1097.0,131
31450658,shermancourt,"Sherman, Mark",Associated Press,Reporter,M,5415,180,1101,Wed Apr 15 16:42:06 +0000 2009,True,False,19.0,7.0,27.0,30.0,83.0,131
70442821,DoyleMcManus,"McManus, Doyle",Los Angeles Times,Washington Columnist,M,4729,726,1518,Mon Aug 31 17:06:03 +0000 2009,True,False,14.0,0.0,1.0,5.0,20.0,131
8834412,MtthwRose,"Rose, Matthew",Wall Street Journal / Dow Jones,Enterprise Editor,M,3711,964,5844,Wed Sep 12 14:48:33 +0000 2007,True,False,25.0,3.0,3.0,4.0,35.0,131
241682176,Zachary_Cohen,"Cohen, Zachary C.",The Hotline,Governors Reporter,M,2843,3125,25529,Sat Jan 22 21:52:06 +0000 2011,True,False,124.0,62.0,87.0,230.0,503.0,131
81168795,CorbinHiar,"Hiar, Corbin W.",E&E News,Natural Resources Reporter,M,3744,1911,25007,Fri Oct 09 18:15:29 +0000 2009,True,False,47.0,11.0,8.0,56.0,122.0,130
28397634,EricMarrapodi,"Marrapodi, Eric",NBC News,"Producer, NBC Nightly News",M,9451,2455,8943,Thu Apr 02 19:07:53 +0000 2009,True,False,41.0,7.0,9.0,74.0,131.0,130
164273824,DaveClark_AFP,"Clark, David",Agence France-Presse,Diplomatic Correspondent,M,7816,3063,19763,Thu Jul 08 13:29:28 +0000 2010,True,False,101.0,106.0,249.0,287.0,743.0,129
89222289,adamplevy,"Levy, Adam",CNN,"Senior Producer, State of the Union",M,3982,1470,3076,Wed Nov 11 16:30:23 +0000 2009,True,False,3.0,0.0,0.0,1.0,4.0,128
22422168,ABC7Mike,"Conneen, Michael",WJLA–TV / Newschannel 8,TV Reporter and Anchor,M,2891,2243,20900,Sun Mar 01 23:30:41 +0000 2009,True,False,15.0,5.0,16.0,45.0,81.0,128
14245722,georgecondon,"Condon, Jr., George",National Journal,White House Correspondent,M,1242,568,111,Fri Mar 28 18:15:06 +0000 2008,False,False,2.0,0.0,1.0,0.0,3.0,128
15753057,peteroverby,"Overby, Peter",National Public Radio,Correspondent,M,10143,1304,1915,Wed Aug 06 18:15:28 +0000 2008,False,False,16.0,21.0,1.0,24.0,62.0,127
23848444,martinmatishak,"Matishak, Martin",Politico,"Cybersecurity Reporter, Politico Pro",M,2266,2031,10811,Wed Mar 11 23:01:07 +0000 2009,False,False,147.0,82.0,27.0,155.0,411.0,127
135558864,davecclarke,"Clarke, David",Washington Post,Deputy White House Editor,M,1999,1312,5830,Wed Apr 21 16:55:30 +0000 2010,False,False,293.0,6.0,0.0,39.0,338.0,127
3044840091,NolanDMcCaskill,"McCaskill, Nolan D.",Politico,Breaking News Reporter,M,6800,2027,7591,Thu Feb 19 14:52:15 +0000 2015,True,False,344.0,127.0,36.0,204.0,711.0,126
166219963,jamieson,"Jamieson, Dave",Huffington Post,Labor Reporter,M,7265,1018,10095,Tue Jul 13 16:45:29 +0000 2010,True,False,52.0,21.0,62.0,26.0,161.0,126
485083111,HorsleyScott,"Horsley, Scott",National Public Radio,White House Correspondent,M,17474,78,1066,Mon Feb 06 20:24:38 +0000 2012,True,False,98.0,20.0,20.0,3.0,141.0,126
378752087,MichaelDoyle10,"Doyle, Michael",McClatchy Newspapers,Reporter,M,2300,626,7221,Fri Sep 23 19:06:50 +0000 2011,True,False,38.0,27.0,0.0,87.0,152.0,126
12988312,hamrickisms,"Hamrick, Mark",Bankrate,Senior Economic Analyst & Washington Bureau Chief,M,5510,6008,27839,Sat Feb 02 19:36:45 +0000 2008,True,False,184.0,321.0,0.0,289.0,794.0,125
130971502,tomrousseyABC7,"Roussey, Thomas",WJLA–TV / Newschannel 8,Reporter,M,3779,1641,7446,Thu Apr 08 22:12:20 +0000 2010,True,False,114.0,5.0,16.0,17.0,152.0,125
234540332,MichaelBarone,"Barone, Michael",Washington Examiner,Senior Political Analyst,M,33285,19,1235,Wed Jan 05 22:32:30 +0000 2011,True,False,21.0,0.0,2.0,0.0,23.0,125
569244581,NoamLevey,"Levey, Noam",Los Angeles Times,National Healthcare Reporter,M,8207,950,3987,Wed May 02 16:47:19 +0000 2012,True,False,71.0,73.0,4.0,400.0,548.0,124
16640598,robhendin,"Hendin, Robert",The Atlantic,"Executive Producer, AtlanticLIVE",M,2395,1020,2816,Wed Oct 08 00:46:59 +0000 2008,False,False,4.0,8.0,1.0,88.0,101.0,124
154233179,bklapperAP,"Klapper, Bradley",Associated Press,Acting National Security Editor,M,3381,394,1567,Thu Jun 10 18:32:21 +0000 2010,True,False,11.0,0.0,0.0,19.0,30.0,124
53222666,brettnorman,"Norman, Brett",Politico,Healthcare Reporter,M,6374,1410,380,Thu Jul 02 23:21:25 +0000 2009,True,False,0.0,0.0,0.0,1.0,1.0,124
1552776714,jeffpeguescbs,"Pegues, Jeffrey",CBS News,Justice & Homeland Security Correspondent,M,31545,930,2689,Fri Jun 28 10:49:16 +0000 2013,True,False,26.0,1.0,3.0,0.0,30.0,124
213767250,RichEdsonDC,"Edson, Rich",Fox News,"Washington Correspondent, State Department",M,4139,1431,5346,Tue Nov 09 19:04:56 +0000 2010,True,False,55.0,26.0,10.0,14.0,105.0,123
743871787,KevinWhitelaw1,"Whitelaw, Kevin",Bloomberg News,Congress Editor,M,974,738,2531,Tue Aug 07 22:24:08 +0000 2012,False,False,86.0,16.0,4.0,87.0,193.0,123
370763752,Scott_McCrary,"McCrary, Scott",WUSA–TV,Senior Producer,M,1666,1324,11536,Fri Sep 09 15:54:36 +0000 2011,False,False,66.0,115.0,117.0,43.0,341.0,123
2375549899,RealLeonHarris,"Harris, Leon",WJLA–TV / Newschannel 8,Former Anchor with WJLA,M,4630,239,1636,Thu Mar 06 15:41:10 +0000 2014,False,False,237.0,1.0,2.0,116.0,356.0,123
49031364,Marshall_Cohen,"Cohen, Marshall",CNN,Political Research Manager,M,3730,2242,15990,Sat Jun 20 15:25:55 +0000 2009,True,False,139.0,75.0,73.0,192.0,479.0,123
95573246,NPRnie,"Seipel, Arnie",National Public Radio,Political Editor,M,8067,2295,5637,Wed Dec 09 04:11:08 +0000 2009,True,False,78.0,52.0,32.0,123.0,285.0,122
9126752,reporterjoe,"Gould, Joseph M.",Sightline Media Group,"Congress Reporter, Defense News",M,4702,3386,9148,Thu Sep 27 15:51:38 +0000 2007,True,False,314.0,229.0,272.0,375.0,1190.0,122
52612881,David_Culver,"Culver, David",WRC–TV / NBC–4,Reporter / Anchor,M,4875,518,5338,Wed Jul 01 03:00:30 +0000 2009,True,False,93.0,26.0,36.0,43.0,198.0,121
23770932,BillStarks,"Starks, Bill",WUSA–TV,News Assignment Manager,M,1534,992,7008,Wed Mar 11 14:37:49 +0000 2009,False,False,5.0,4.0,1.0,116.0,126.0,121
2614546850,jmoorheadcnn,"Moorhead, Jeremy",CNN,Digital Politics Producer,M,2198,872,7013,Thu Jul 10 01:20:16 +0000 2014,True,False,17.0,26.0,36.0,307.0,386.0,121
49729058,stephenatap,"Ohlemacher, Stephen",Associated Press,Congress Reporter,M,2874,726,3373,Mon Jun 22 19:09:41 +0000 2009,True,False,77.0,47.0,2.0,3.0,129.0,121
28913831,wjlester,"Lester, William",Associated Press,Washington Editor,M,2310,2532,21146,Sun Apr 05 01:34:25 +0000 2009,True,False,112.0,49.0,7.0,559.0,727.0,120
15040812,vbagate,"Applegate, Van",WJLA–TV / Newschannel 8,Journalist and Documentary Film maker,M,3662,1103,31612,Sat Jun 07 19:26:53 +0000 2008,True,False,123.0,61.0,109.0,210.0,503.0,120
59936143,Dimi,"Sevastopulo, Demetri",Financial Times,Washington Bureau Chief,M,41562,8629,14990,Sat Jul 25 00:53:24 +0000 2009,True,False,195.0,25.0,16.0,80.0,316.0,120
15617668,nathanhurst,"Hurst, Nate",C–SPAN,Producer,M,1441,1667,2762,Sun Jul 27 04:49:07 +0000 2008,False,False,24.0,6.0,9.0,23.0,62.0,120
22189918,ArdenFarhi,"Farhi, Arden",CBS News,White House Producer,M,3124,969,1948,Fri Feb 27 21:03:25 +0000 2009,True,False,25.0,1.0,0.0,12.0,38.0,120
56749157,pdoocy,"Doocy, Peter",Fox News,Correspondent,M,105644,1218,4495,Tue Jul 14 17:00:39 +0000 2009,True,False,16.0,2.0,0.0,7.0,25.0,119
15741263,MichaelRWarren,"Warren, Michael R.",Weekly Standard,Senior Writer,M,7300,905,25970,Tue Aug 05 20:26:55 +0000 2008,False,False,258.0,198.0,112.0,350.0,918.0,118
15906481,TPM_dk,"Kurtz, David",Talking Points Memo,Managing Editor,M,7106,856,16677,Tue Aug 19 17:03:12 +0000 2008,True,False,82.0,31.0,9.0,147.0,269.0,118
85282028,clawrencenbc,"Lawrence, Chris",WRC–TV / NBC–4,Anchor / Reporter,M,7390,321,1331,Mon Oct 26 10:09:37 +0000 2009,True,False,14.0,14.0,5.0,0.0,33.0,118
21138770,aaronzitner,"Zitner, Aaron",Wall Street Journal / Dow Jones,National Politics Editor,M,3250,607,3266,Tue Feb 17 22:26:16 +0000 2009,True,False,28.0,18.0,5.0,28.0,79.0,118
16099612,aaronwiener,"Wiener, Aaron M.",Mother Jones,Senior Editor,M,6396,162,11530,Tue Sep 02 17:11:57 +0000 2008,True,False,82.0,90.0,32.0,15.0,219.0,117
259300516,cameron_easley,"Easley, Cameron",Morning Consult,Managing Editor,M,1577,1443,22700,Tue Mar 01 15:43:36 +0000 2011,False,False,85.0,78.0,40.0,129.0,332.0,117
177944746,geofkoss,"Koss, Geof",E&E News,Congressional Reporter,M,972,1046,6771,Fri Aug 13 13:28:15 +0000 2010,False,False,52.0,48.0,3.0,223.0,326.0,117
53474981,charlienbc,"Bragale, Charles",WRC–TV / NBC–4,News Assignment Manager,M,2560,1254,4867,Fri Jul 03 19:29:02 +0000 2009,False,False,42.0,0.0,1.0,24.0,67.0,117
363997734,DannyVinik,"Vinik, Daniel R.",Politico,"Assistant Editor, Politico Agenda",M,3310,2043,20342,Mon Aug 29 01:28:03 +0000 2011,True,False,21.0,1.0,11.0,7.0,40.0,117
242169927,colinwilhelm,"Wilhelm, Colin",Politico,"Taxes & Fintech Reporter, Politico Pro",M,2415,2470,19685,Mon Jan 24 03:33:43 +0000 2011,True,False,195.0,269.0,353.0,792.0,1609.0,117
8083262,jeremybowers,"Bowers, Jeremy",New York Times,"Senior Editor, News Applications",M,9975,3142,58033,Thu Aug 09 16:00:54 +0000 2007,True,False,223.0,265.0,666.0,244.0,1398.0,115
102171691,rlocker12,"Locker, Ray",USA Today,Washington Enterprise Editor,M,3665,846,41194,Tue Jan 05 21:36:39 +0000 2010,True,False,1038.0,145.0,6.0,1307.0,2496.0,115
29077741,GeorgeCahlink,"Cahlink, George",E&E News,Congressional Reporter,M,710,745,1456,Sun Apr 05 22:04:20 +0000 2009,False,False,59.0,0.0,0.0,137.0,196.0,114
